date,group,dissent
2018-03-29,"Groupe UDI, Agir et Indépendants",0.0
2018-03-29,Groupe Socialistes et apparentés,0.0
2018-03-29,Groupe La France insoumise,0.0
2018-03-29,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-29,Groupe La République en Marche,0.0
2018-03-29,Groupe Les Républicains,0.0
2018-03-29,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-29,"Groupe UDI, Agir et Indépendants",0.0
2018-03-29,Groupe Socialistes et apparentés,0.0
2018-03-29,Groupe La France insoumise,0.0
2018-03-29,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-28,Groupe La République en Marche,0.0
2018-03-28,Groupe Les Républicains,
2018-03-28,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-28,"Groupe UDI, Agir et Indépendants",0.0
2018-03-28,Groupe Socialistes et apparentés,0.0
2018-03-28,Groupe La France insoumise,0.0
2018-03-28,Groupe de la Gauche démocrate et républicaine,
2018-03-28,Groupe La République en Marche,0.0
2018-03-28,Groupe Les Républicains,0.0
2018-03-28,Groupe du Mouvement Démocrate et apparentés,0.25
2018-03-28,"Groupe UDI, Agir et Indépendants",0.0
2018-03-28,Groupe Socialistes et apparentés,0.0
2018-03-28,Groupe La France insoumise,0.0
2018-03-28,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-27,Groupe La République en Marche,0.0032573289902280145
2018-03-27,Groupe Les Républicains,0.030000000000000027
2018-03-27,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-27,"Groupe UDI, Agir et Indépendants",0.03125
2018-03-27,Groupe Socialistes et apparentés,0.0
2018-03-27,Groupe La France insoumise,0.0
2018-03-27,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-22,Groupe La République en Marche,0.09999999999999998
2018-03-22,Groupe Les Républicains,0.25
2018-03-22,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-22,"Groupe UDI, Agir et Indépendants",
2018-03-22,Groupe Socialistes et apparentés,0.0
2018-03-22,Groupe La France insoumise,0.0
2018-03-22,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-22,Groupe La République en Marche,0.06060606060606055
2018-03-22,Groupe Les Républicains,0.0
2018-03-22,Groupe du Mouvement Démocrate et apparentés,0.4
2018-03-22,"Groupe UDI, Agir et Indépendants",0.33333333333333337
2018-03-22,Groupe Socialistes et apparentés,0.0
2018-03-22,Groupe La France insoumise,0.0
2018-03-22,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-22,Groupe La République en Marche,0.19354838709677424
2018-03-22,Groupe Les Républicains,0.0
2018-03-22,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-22,"Groupe UDI, Agir et Indépendants",0.0
2018-03-22,Groupe Socialistes et apparentés,0.0
2018-03-22,Groupe La France insoumise,0.0
2018-03-22,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-22,Groupe La République en Marche,0.027027027027026973
2018-03-22,Groupe Les Républicains,0.0
2018-03-22,Groupe du Mouvement Démocrate et apparentés,0.33333333333333337
2018-03-22,"Groupe UDI, Agir et Indépendants",
2018-03-22,Groupe Socialistes et apparentés,0.0
2018-03-22,Groupe La France insoumise,0.0
2018-03-22,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-22,Groupe La République en Marche,0.0
2018-03-22,Groupe Les Républicains,0.0
2018-03-22,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-22,"Groupe UDI, Agir et Indépendants",0.0
2018-03-22,Groupe Socialistes et apparentés,
2018-03-22,Groupe La France insoumise,0.0
2018-03-22,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-22,Groupe La République en Marche,0.0
2018-03-22,Groupe Les Républicains,0.0
2018-03-22,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-22,"Groupe UDI, Agir et Indépendants",0.0
2018-03-22,Groupe Socialistes et apparentés,0.0
2018-03-22,Groupe La France insoumise,0.0
2018-03-22,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-21,Groupe La République en Marche,0.0
2018-03-21,Groupe Les Républicains,0.0
2018-03-21,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-21,"Groupe UDI, Agir et Indépendants",
2018-03-21,Groupe Socialistes et apparentés,0.0
2018-03-21,Groupe La France insoumise,0.0
2018-03-21,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-21,Groupe La République en Marche,0.12068965517241381
2018-03-21,Groupe Les Républicains,0.06666666666666665
2018-03-21,Groupe du Mouvement Démocrate et apparentés,0.375
2018-03-21,"Groupe UDI, Agir et Indépendants",0.0
2018-03-21,Groupe Socialistes et apparentés,0.0
2018-03-21,Groupe La France insoumise,0.0
2018-03-21,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-21,Groupe La République en Marche,0.015873015873015928
2018-03-21,Groupe Les Républicains,0.23076923076923073
2018-03-21,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-21,"Groupe UDI, Agir et Indépendants",0.0
2018-03-21,Groupe Socialistes et apparentés,0.0
2018-03-21,Groupe La France insoumise,0.0
2018-03-21,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-21,Groupe La République en Marche,0.02857142857142858
2018-03-21,Groupe Les Républicains,0.0
2018-03-21,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-21,"Groupe UDI, Agir et Indépendants",0.0
2018-03-21,Groupe Socialistes et apparentés,0.0
2018-03-21,Groupe La France insoumise,0.0
2018-03-21,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-20,Groupe La République en Marche,0.16666666666666663
2018-03-20,Groupe Les Républicains,0.0
2018-03-20,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-20,"Groupe UDI, Agir et Indépendants",0.0
2018-03-20,Groupe Socialistes et apparentés,0.0
2018-03-20,Groupe La France insoumise,0.0
2018-03-20,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-20,Groupe La République en Marche,0.0
2018-03-20,Groupe Les Républicains,0.0
2018-03-20,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-20,"Groupe UDI, Agir et Indépendants",0.0
2018-03-20,Groupe Socialistes et apparentés,0.0
2018-03-20,Groupe La France insoumise,0.0
2018-03-20,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-20,Groupe La République en Marche,0.0
2018-03-20,Groupe Les Républicains,0.0
2018-03-20,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-20,"Groupe UDI, Agir et Indépendants",0.0
2018-03-20,Groupe Socialistes et apparentés,0.0
2018-03-20,Groupe La France insoumise,0.0
2018-03-20,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-20,Groupe La République en Marche,0.0
2018-03-20,Groupe Les Républicains,0.0
2018-03-20,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-20,"Groupe UDI, Agir et Indépendants",0.0
2018-03-20,Groupe Socialistes et apparentés,0.0
2018-03-20,Groupe La France insoumise,0.0
2018-03-20,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-08,Groupe La République en Marche,0.0
2018-03-08,Groupe Les Républicains,0.0
2018-03-08,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-08,"Groupe UDI, Agir et Indépendants",
2018-03-08,Groupe Socialistes et apparentés,0.0
2018-03-08,Groupe La France insoumise,0.0
2018-03-08,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-08,Groupe La République en Marche,0.0
2018-03-08,Groupe Les Républicains,0.0
2018-03-08,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-08,"Groupe UDI, Agir et Indépendants",
2018-03-08,Groupe Socialistes et apparentés,0.0
2018-03-08,Groupe La France insoumise,0.0
2018-03-08,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-08,Groupe La République en Marche,0.0
2018-03-08,Groupe Les Républicains,0.0
2018-03-08,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-08,"Groupe UDI, Agir et Indépendants",0.0
2018-03-08,Groupe Socialistes et apparentés,0.0
2018-03-08,Groupe La France insoumise,0.0
2018-03-08,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-08,Groupe La République en Marche,0.04761904761904767
2018-03-08,Groupe Les Républicains,0.0
2018-03-08,Groupe du Mouvement Démocrate et apparentés,0.25
2018-03-08,"Groupe UDI, Agir et Indépendants",0.0
2018-03-08,Groupe Socialistes et apparentés,0.0
2018-03-08,Groupe La France insoumise,0.0
2018-03-08,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-08,Groupe La République en Marche,0.0
2018-03-08,Groupe Les Républicains,0.0
2018-03-08,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-08,"Groupe UDI, Agir et Indépendants",0.0
2018-03-08,Groupe Socialistes et apparentés,0.0
2018-03-08,Groupe La France insoumise,0.0
2018-03-08,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-07,Groupe La République en Marche,0.0
2018-03-07,Groupe Les Républicains,0.0
2018-03-07,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-07,"Groupe UDI, Agir et Indépendants",0.0
2018-03-07,Groupe Socialistes et apparentés,0.0
2018-03-07,Groupe La France insoumise,0.0
2018-03-07,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-07,Groupe La République en Marche,0.0
2018-03-07,Groupe Les Républicains,0.0
2018-03-07,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-07,"Groupe UDI, Agir et Indépendants",0.0
2018-03-07,Groupe Socialistes et apparentés,0.0
2018-03-07,Groupe La France insoumise,0.0
2018-03-07,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-07,Groupe La République en Marche,0.0
2018-03-07,Groupe Les Républicains,0.0
2018-03-07,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-07,"Groupe UDI, Agir et Indépendants",0.0
2018-03-07,Groupe Socialistes et apparentés,0.0
2018-03-07,Groupe La France insoumise,0.0
2018-03-07,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-06,Groupe La République en Marche,0.0
2018-03-06,Groupe Les Républicains,
2018-03-06,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-06,"Groupe UDI, Agir et Indépendants",0.0
2018-03-06,Groupe Socialistes et apparentés,0.0
2018-03-06,Groupe La France insoumise,0.0
2018-03-06,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-06,Groupe La République en Marche,0.0
2018-03-06,Groupe Les Républicains,0.0
2018-03-06,Groupe du Mouvement Démocrate et apparentés,0.19999999999999996
2018-03-06,"Groupe UDI, Agir et Indépendants",0.0
2018-03-06,Groupe Socialistes et apparentés,0.0
2018-03-06,Groupe La France insoumise,0.0
2018-03-06,Groupe de la Gauche démocrate et républicaine,0.0
2018-03-06,Groupe La République en Marche,0.0
2018-03-06,Groupe Les Républicains,0.0
2018-03-06,Groupe du Mouvement Démocrate et apparentés,0.0
2018-03-06,"Groupe UDI, Agir et Indépendants",0.0
2018-03-06,Groupe Socialistes et apparentés,0.0
2018-03-06,Groupe La France insoumise,0.0
2018-03-06,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-20,Groupe La République en Marche,0.0
2018-02-20,Groupe Les Républicains,0.0
2018-02-20,Groupe du Mouvement Démocrate et apparentés,0.046511627906976716
2018-02-20,"Groupe UDI, Agir et Indépendants",0.25
2018-02-20,Groupe Socialistes et apparentés,0.1333333333333333
2018-02-20,Groupe La France insoumise,0.0
2018-02-20,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-15,Groupe La République en Marche,0.11764705882352944
2018-02-15,Groupe Les Républicains,0.0
2018-02-15,Groupe du Mouvement Démocrate et apparentés,0.1428571428571429
2018-02-15,"Groupe UDI, Agir et Indépendants",0.0
2018-02-15,Groupe Socialistes et apparentés,
2018-02-15,Groupe La France insoumise,0.0
2018-02-15,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-15,Groupe La République en Marche,0.14583333333333337
2018-02-15,Groupe Les Républicains,0.0
2018-02-15,Groupe du Mouvement Démocrate et apparentés,0.16666666666666663
2018-02-15,"Groupe UDI, Agir et Indépendants",0.0
2018-02-15,Groupe Socialistes et apparentés,
2018-02-15,Groupe La France insoumise,0.0
2018-02-15,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-15,Groupe La République en Marche,0.19148936170212771
2018-02-15,Groupe Les Républicains,0.0
2018-02-15,Groupe du Mouvement Démocrate et apparentés,0.2857142857142857
2018-02-15,"Groupe UDI, Agir et Indépendants",0.0
2018-02-15,Groupe Socialistes et apparentés,
2018-02-15,Groupe La France insoumise,0.0
2018-02-15,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-15,Groupe La République en Marche,0.0
2018-02-15,Groupe Les Républicains,0.0
2018-02-15,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-15,"Groupe UDI, Agir et Indépendants",0.0
2018-02-15,Groupe Socialistes et apparentés,0.0
2018-02-15,Groupe La France insoumise,0.0
2018-02-15,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-15,Groupe La République en Marche,0.0
2018-02-15,Groupe Les Républicains,0.0
2018-02-15,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-15,"Groupe UDI, Agir et Indépendants",0.0
2018-02-15,Groupe Socialistes et apparentés,0.0
2018-02-15,Groupe La France insoumise,0.0
2018-02-15,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-15,Groupe La République en Marche,0.0
2018-02-15,Groupe Les Républicains,
2018-02-15,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-15,"Groupe UDI, Agir et Indépendants",0.0
2018-02-15,Groupe Socialistes et apparentés,
2018-02-15,Groupe La France insoumise,0.0
2018-02-15,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-14,Groupe La République en Marche,0.0
2018-02-14,Groupe Les Républicains,0.0
2018-02-14,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-14,"Groupe UDI, Agir et Indépendants",0.0
2018-02-14,Groupe Socialistes et apparentés,
2018-02-14,Groupe La France insoumise,0.0
2018-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-14,Groupe La République en Marche,0.0
2018-02-14,Groupe Les Républicains,0.0
2018-02-14,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-14,"Groupe UDI, Agir et Indépendants",0.0
2018-02-14,Groupe Socialistes et apparentés,
2018-02-14,Groupe La France insoumise,0.25
2018-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-14,Groupe La République en Marche,0.0
2018-02-14,Groupe Les Républicains,0.0
2018-02-14,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-14,"Groupe UDI, Agir et Indépendants",0.0
2018-02-14,Groupe Socialistes et apparentés,0.0
2018-02-14,Groupe La France insoumise,0.0
2018-02-14,Groupe de la Gauche démocrate et républicaine,
2018-02-14,Groupe La République en Marche,0.0
2018-02-14,Groupe Les Républicains,
2018-02-14,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-14,"Groupe UDI, Agir et Indépendants",0.0
2018-02-14,Groupe Socialistes et apparentés,0.0
2018-02-14,Groupe La France insoumise,0.0
2018-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-14,Groupe La République en Marche,0.0
2018-02-14,Groupe Les Républicains,
2018-02-14,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-14,"Groupe UDI, Agir et Indépendants",0.0
2018-02-14,Groupe Socialistes et apparentés,0.25
2018-02-14,Groupe La France insoumise,0.0
2018-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-14,Groupe La République en Marche,0.01851851851851849
2018-02-14,Groupe Les Républicains,
2018-02-14,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-14,"Groupe UDI, Agir et Indépendants",0.0
2018-02-14,Groupe Socialistes et apparentés,0.0
2018-02-14,Groupe La France insoumise,0.0
2018-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-14,Groupe La République en Marche,0.11111111111111116
2018-02-14,Groupe Les Républicains,0.0
2018-02-14,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-14,"Groupe UDI, Agir et Indépendants",0.0
2018-02-14,Groupe Socialistes et apparentés,0.0
2018-02-14,Groupe La France insoumise,0.0
2018-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-14,Groupe La République en Marche,0.0
2018-02-14,Groupe Les Républicains,0.0
2018-02-14,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-14,"Groupe UDI, Agir et Indépendants",0.0
2018-02-14,Groupe Socialistes et apparentés,0.0
2018-02-14,Groupe La France insoumise,0.0
2018-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-13,Groupe La République en Marche,0.013333333333333308
2018-02-13,Groupe Les Républicains,0.34782608695652173
2018-02-13,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-13,"Groupe UDI, Agir et Indépendants",0.25
2018-02-13,Groupe Socialistes et apparentés,0.0
2018-02-13,Groupe La France insoumise,0.0
2018-02-13,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-13,Groupe La République en Marche,0.0
2018-02-13,Groupe Les Républicains,0.16666666666666663
2018-02-13,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-13,"Groupe UDI, Agir et Indépendants",0.25
2018-02-13,Groupe Socialistes et apparentés,0.16666666666666663
2018-02-13,Groupe La France insoumise,0.0
2018-02-13,Groupe de la Gauche démocrate et républicaine,0.19999999999999996
2018-02-13,Groupe La République en Marche,0.03614457831325302
2018-02-13,Groupe Les Républicains,0.032258064516129004
2018-02-13,Groupe du Mouvement Démocrate et apparentés,0.19999999999999996
2018-02-13,"Groupe UDI, Agir et Indépendants",0.25
2018-02-13,Groupe Socialistes et apparentés,0.0
2018-02-13,Groupe La France insoumise,0.0
2018-02-13,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-13,Groupe La République en Marche,0.01016949152542368
2018-02-13,Groupe Les Républicains,0.0
2018-02-13,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-13,"Groupe UDI, Agir et Indépendants",0.0
2018-02-13,Groupe Socialistes et apparentés,0.0714285714285714
2018-02-13,Groupe La France insoumise,0.0
2018-02-13,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-07,Groupe La République en Marche,0.0
2018-02-07,Groupe Les Républicains,0.2727272727272727
2018-02-07,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-07,"Groupe UDI, Agir et Indépendants",
2018-02-07,Groupe Socialistes et apparentés,0.33333333333333337
2018-02-07,Groupe La France insoumise,0.0
2018-02-07,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-07,Groupe La République en Marche,0.019230769230769273
2018-02-07,Groupe Les Républicains,0.15384615384615385
2018-02-07,Groupe du Mouvement Démocrate et apparentés,0.16666666666666663
2018-02-07,"Groupe UDI, Agir et Indépendants",
2018-02-07,Groupe Socialistes et apparentés,0.0
2018-02-07,Groupe La France insoumise,0.0
2018-02-07,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-06,Groupe La République en Marche,0.0
2018-02-06,Groupe Les Républicains,0.19999999999999996
2018-02-06,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-06,"Groupe UDI, Agir et Indépendants",0.0
2018-02-06,Groupe Socialistes et apparentés,0.0
2018-02-06,Groupe La France insoumise,0.0
2018-02-06,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-06,Groupe La République en Marche,0.0
2018-02-06,Groupe Les Républicains,0.09090909090909094
2018-02-06,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-06,"Groupe UDI, Agir et Indépendants",0.0
2018-02-06,Groupe Socialistes et apparentés,0.0
2018-02-06,Groupe La France insoumise,0.0
2018-02-06,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-01,Groupe La République en Marche,0.08333333333333337
2018-02-01,Groupe Les Républicains,
2018-02-01,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-01,"Groupe UDI, Agir et Indépendants",0.0
2018-02-01,Groupe Socialistes et apparentés,0.0
2018-02-01,Groupe La France insoumise,0.0
2018-02-01,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-01,Groupe La République en Marche,0.0
2018-02-01,Groupe Les Républicains,0.0
2018-02-01,Groupe du Mouvement Démocrate et apparentés,
2018-02-01,"Groupe UDI, Agir et Indépendants",0.0
2018-02-01,Groupe Socialistes et apparentés,0.0
2018-02-01,Groupe La France insoumise,0.0
2018-02-01,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-01,Groupe La République en Marche,0.038461538461538436
2018-02-01,Groupe Les Républicains,0.0
2018-02-01,Groupe du Mouvement Démocrate et apparentés,0.0
2018-02-01,"Groupe UDI, Agir et Indépendants",0.0
2018-02-01,Groupe Socialistes et apparentés,0.0
2018-02-01,Groupe La France insoumise,0.0
2018-02-01,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-01,Groupe La République en Marche,0.015873015873015928
2018-02-01,Groupe Les Républicains,0.16666666666666663
2018-02-01,Groupe du Mouvement Démocrate et apparentés,
2018-02-01,"Groupe UDI, Agir et Indépendants",0.25
2018-02-01,Groupe Socialistes et apparentés,
2018-02-01,Groupe La France insoumise,0.0
2018-02-01,Groupe de la Gauche démocrate et républicaine,0.0
2018-02-01,Groupe La République en Marche,0.012499999999999956
2018-02-01,Groupe Les Républicains,0.0
2018-02-01,Groupe du Mouvement Démocrate et apparentés,0.2222222222222222
2018-02-01,"Groupe UDI, Agir et Indépendants",0.0
2018-02-01,Groupe Socialistes et apparentés,0.0
2018-02-01,Groupe La France insoumise,0.0
2018-02-01,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-31,Groupe La République en Marche,0.0
2018-01-31,Groupe Les Républicains,0.0
2018-01-31,Groupe du Mouvement Démocrate et apparentés,0.0
2018-01-31,"Groupe UDI, Agir et Indépendants",0.0
2018-01-31,Groupe Socialistes et apparentés,
2018-01-31,Groupe La France insoumise,0.0
2018-01-31,Groupe de la Gauche démocrate et républicaine,
2018-01-31,Groupe La République en Marche,0.0
2018-01-31,Groupe Les Républicains,0.0
2018-01-31,Groupe du Mouvement Démocrate et apparentés,0.0
2018-01-31,"Groupe UDI, Agir et Indépendants",
2018-01-31,Groupe Socialistes et apparentés,0.0
2018-01-31,Groupe La France insoumise,0.0
2018-01-31,Groupe de la Gauche démocrate et républicaine,
2018-01-30,Groupe La République en Marche,0.0
2018-01-30,Groupe Les Républicains,0.0
2018-01-30,Groupe du Mouvement Démocrate et apparentés,0.0
2018-01-30,"Groupe UDI, Agir et Indépendants",0.0
2018-01-30,Groupe Socialistes et apparentés,0.0
2018-01-30,Groupe La France insoumise,0.0
2018-01-30,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-30,Groupe La République en Marche,0.0
2018-01-30,Groupe Les Républicains,0.0
2018-01-30,Groupe du Mouvement Démocrate et apparentés,0.0
2018-01-30,"Groupe UDI, Agir et Indépendants",0.0
2018-01-30,Groupe Socialistes et apparentés,0.0
2018-01-30,Groupe La France insoumise,0.0
2018-01-30,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-30,Groupe La République en Marche,0.0
2018-01-30,Groupe Les Républicains,0.16666666666666663
2018-01-30,Groupe du Mouvement Démocrate et apparentés,0.0
2018-01-30,"Groupe UDI, Agir et Indépendants",0.0
2018-01-30,Groupe Socialistes et apparentés,0.0
2018-01-30,Groupe La France insoumise,0.0
2018-01-30,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-30,Groupe La République en Marche,0.0
2018-01-30,Groupe Les Républicains,0.33333333333333337
2018-01-30,Groupe du Mouvement Démocrate et apparentés,0.0
2018-01-30,"Groupe UDI, Agir et Indépendants",0.0
2018-01-30,Groupe Socialistes et apparentés,
2018-01-30,Groupe La France insoumise,0.33333333333333337
2018-01-30,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-30,Groupe La République en Marche,0.0
2018-01-30,Groupe Les Républicains,0.0
2018-01-30,Groupe du Mouvement Démocrate et apparentés,0.0
2018-01-30,"Groupe UDI, Agir et Indépendants",0.33333333333333337
2018-01-30,Groupe Socialistes et apparentés,0.0
2018-01-30,Groupe La France insoumise,0.0
2018-01-30,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-30,Groupe La République en Marche,0.014705882352941124
2018-01-30,Groupe Les Républicains,0.0
2018-01-30,Groupe du Mouvement Démocrate et apparentés,0.0
2018-01-30,"Groupe UDI, Agir et Indépendants",0.0
2018-01-30,Groupe Socialistes et apparentés,0.0
2018-01-30,Groupe La France insoumise,0.0
2018-01-30,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-30,Groupe La République en Marche,0.013698630136986356
2018-01-30,Groupe Les Républicains,0.0
2018-01-30,Groupe du Mouvement Démocrate et apparentés,0.0
2018-01-30,"Groupe UDI, Agir et Indépendants",0.0
2018-01-30,Groupe Socialistes et apparentés,0.0
2018-01-30,Groupe La France insoumise,0.0
2018-01-30,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-30,Groupe La République en Marche,0.014084507042253502
2018-01-30,Groupe Les Républicains,0.0
2018-01-30,Groupe du Mouvement Démocrate et apparentés,0.0
2018-01-30,"Groupe UDI, Agir et Indépendants",0.0
2018-01-30,Groupe Socialistes et apparentés,0.0
2018-01-30,Groupe La France insoumise,0.0
2018-01-30,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-30,Groupe La République en Marche,0.05128205128205132
2018-01-30,Groupe Les Républicains,0.0
2018-01-30,Groupe du Mouvement Démocrate et apparentés,0.0
2018-01-30,"Groupe UDI, Agir et Indépendants",0.0
2018-01-30,Groupe Socialistes et apparentés,0.0
2018-01-30,Groupe La France insoumise,0.0
2018-01-30,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-30,Groupe La République en Marche,0.07594936708860756
2018-01-30,Groupe Les Républicains,0.0
2018-01-30,Groupe du Mouvement Démocrate et apparentés,0.0
2018-01-30,"Groupe UDI, Agir et Indépendants",0.0
2018-01-30,Groupe Socialistes et apparentés,0.0
2018-01-30,Groupe La France insoumise,0.0
2018-01-30,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-30,Groupe La République en Marche,0.022222222222222254
2018-01-30,Groupe Les Républicains,0.0
2018-01-30,Groupe du Mouvement Démocrate et apparentés,0.0
2018-01-30,"Groupe UDI, Agir et Indépendants",
2018-01-30,Groupe Socialistes et apparentés,0.0
2018-01-30,Groupe La France insoumise,0.0
2018-01-30,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-30,Groupe La République en Marche,0.022222222222222254
2018-01-30,Groupe Les Républicains,0.0
2018-01-30,Groupe du Mouvement Démocrate et apparentés,0.0
2018-01-30,"Groupe UDI, Agir et Indépendants",
2018-01-30,Groupe Socialistes et apparentés,0.0
2018-01-30,Groupe La France insoumise,0.0
2018-01-30,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-30,Groupe La République en Marche,0.0
2018-01-30,Groupe Les Républicains,0.05208333333333337
2018-01-30,Groupe du Mouvement Démocrate et apparentés,0.023255813953488413
2018-01-30,"Groupe UDI, Agir et Indépendants",0.0
2018-01-30,Groupe Socialistes et apparentés,0.06666666666666665
2018-01-30,Groupe La France insoumise,0.0
2018-01-30,Groupe de la Gauche démocrate et républicaine,0.0
2018-01-25,Groupe La République en Marche,0.030303030303030276
2018-01-25,Groupe Les Républicains,0.09999999999999998
2018-01-25,Groupe du Mouvement Démocrate et apparentés,0.25
2018-01-25,"Groupe UDI, Agir et Indépendants",0.0
2018-01-25,Groupe Socialistes et apparentés,
2018-01-25,Groupe La France insoumise,0.0
2018-01-25,Groupe de la Gauche démocrate et républicaine,0.33333333333333337
2018-01-25,Groupe La République en Marche,0.06666666666666665
2018-01-25,Groupe Les Républicains,0.0
2018-01-25,Groupe du Mouvement Démocrate et apparentés,
2018-01-25,"Groupe UDI, Agir et Indépendants",0.0
2018-01-25,Groupe Socialistes et apparentés,0.0
