scrutin_id,date,group,pour,contre,abstention
506,2018-04-20,Groupe du Mouvement Démocrate et apparentés,6,0,0
506,2018-04-20,"Groupe UDI, Agir et Indépendants",1,0,0
506,2018-04-20,Groupe Nouvelle Gauche,0,9,0
506,2018-04-20,Groupe La France insoumise,0,7,0
506,2018-04-20,Groupe de la Gauche démocrate et républicaine,0,1,0
506,2018-04-20,Non inscrits,0,1,5
505,2018-04-20,Groupe La République en Marche,1,55,0
505,2018-04-20,Groupe Les Républicains,11,0,0
505,2018-04-20,Groupe du Mouvement Démocrate et apparentés,0,5,0
505,2018-04-20,"Groupe UDI, Agir et Indépendants",1,0,0
505,2018-04-20,Groupe Nouvelle Gauche,0,9,0
505,2018-04-20,Groupe La France insoumise,0,6,0
505,2018-04-20,Groupe de la Gauche démocrate et républicaine,0,1,0
505,2018-04-20,Non inscrits,3,1,0
504,2018-04-20,Groupe La République en Marche,61,8,4
504,2018-04-20,Groupe Les Républicains,0,10,0
504,2018-04-20,Groupe du Mouvement Démocrate et apparentés,0,6,0
504,2018-04-20,"Groupe UDI, Agir et Indépendants",1,0,0
504,2018-04-20,Groupe Nouvelle Gauche,0,9,0
504,2018-04-20,Groupe La France insoumise,0,6,0
504,2018-04-20,Groupe de la Gauche démocrate et républicaine,0,0,0
504,2018-04-20,Non inscrits,0,1,2
503,2018-04-20,Groupe La République en Marche,4,36,1
503,2018-04-20,Groupe Les Républicains,0,6,0
503,2018-04-20,Groupe du Mouvement Démocrate et apparentés,2,3,0
503,2018-04-20,"Groupe UDI, Agir et Indépendants",0,0,0
503,2018-04-20,Groupe Nouvelle Gauche,5,0,1
503,2018-04-20,Groupe La France insoumise,6,0,0
503,2018-04-20,Groupe de la Gauche démocrate et républicaine,1,0,0
503,2018-04-20,Non inscrits,1,1,0
502,2018-04-19,Groupe La République en Marche,2,68,5
502,2018-04-19,Groupe Les Républicains,0,12,1
502,2018-04-19,Groupe du Mouvement Démocrate et apparentés,0,8,0
502,2018-04-19,"Groupe UDI, Agir et Indépendants",0,0,0
502,2018-04-19,Groupe Nouvelle Gauche,9,0,0
502,2018-04-19,Groupe La France insoumise,5,0,0
502,2018-04-19,Groupe de la Gauche démocrate et républicaine,1,0,0
502,2018-04-19,Non inscrits,0,7,0
501,2018-04-19,Groupe La République en Marche,15,54,3
501,2018-04-19,Groupe Les Républicains,1,2,11
501,2018-04-19,Groupe du Mouvement Démocrate et apparentés,8,0,0
501,2018-04-19,"Groupe UDI, Agir et Indépendants",0,0,0
501,2018-04-19,Groupe Nouvelle Gauche,10,0,0
501,2018-04-19,Groupe La France insoumise,3,0,0
501,2018-04-19,Groupe de la Gauche démocrate et républicaine,0,0,0
501,2018-04-19,Non inscrits,2,5,0
500,2018-04-19,Groupe La République en Marche,2,81,2
500,2018-04-19,Groupe Les Républicains,0,18,1
500,2018-04-19,Groupe du Mouvement Démocrate et apparentés,0,10,1
500,2018-04-19,"Groupe UDI, Agir et Indépendants",0,1,0
500,2018-04-19,Groupe Nouvelle Gauche,0,0,11
500,2018-04-19,Groupe La France insoumise,6,0,0
500,2018-04-19,Groupe de la Gauche démocrate et républicaine,2,0,0
500,2018-04-19,Non inscrits,0,7,0
499,2018-04-19,Groupe La République en Marche,69,7,6
499,2018-04-19,Groupe Les Républicains,14,1,4
499,2018-04-19,Groupe du Mouvement Démocrate et apparentés,4,3,2
499,2018-04-19,"Groupe UDI, Agir et Indépendants",0,0,1
499,2018-04-19,Groupe Nouvelle Gauche,0,11,0
499,2018-04-19,Groupe La France insoumise,0,5,0
499,2018-04-19,Groupe de la Gauche démocrate et républicaine,0,2,0
499,2018-04-19,Non inscrits,5,2,0
498,2018-04-19,Groupe La République en Marche,2,60,0
498,2018-04-19,Groupe Les Républicains,0,15,1
498,2018-04-19,Groupe du Mouvement Démocrate et apparentés,3,7,0
498,2018-04-19,"Groupe UDI, Agir et Indépendants",0,0,1
498,2018-04-19,Groupe Nouvelle Gauche,10,0,0
498,2018-04-19,Groupe La France insoumise,4,0,0
498,2018-04-19,Groupe de la Gauche démocrate et républicaine,2,0,0
498,2018-04-19,Non inscrits,2,5,0
497,2018-04-19,Groupe La République en Marche,1,57,2
497,2018-04-19,Groupe Les Républicains,0,18,0
497,2018-04-19,Groupe du Mouvement Démocrate et apparentés,5,6,0
497,2018-04-19,"Groupe UDI, Agir et Indépendants",1,0,0
497,2018-04-19,Groupe Nouvelle Gauche,11,0,0
497,2018-04-19,Groupe La France insoumise,4,0,0
497,2018-04-19,Groupe de la Gauche démocrate et républicaine,2,0,0
497,2018-04-19,Non inscrits,2,4,1
496,2018-04-19,Groupe La République en Marche,6,51,1
496,2018-04-19,Groupe Les Républicains,0,14,0
496,2018-04-19,Groupe du Mouvement Démocrate et apparentés,4,3,2
496,2018-04-19,"Groupe UDI, Agir et Indépendants",0,1,0
496,2018-04-19,Groupe Nouvelle Gauche,5,0,0
496,2018-04-19,Groupe La France insoumise,4,0,0
496,2018-04-19,Groupe de la Gauche démocrate et républicaine,4,0,0
496,2018-04-19,Non inscrits,2,1,0
495,2018-04-19,Groupe La République en Marche,4,57,0
495,2018-04-19,Groupe Les Républicains,0,16,0
495,2018-04-19,Groupe du Mouvement Démocrate et apparentés,1,6,1
495,2018-04-19,"Groupe UDI, Agir et Indépendants",0,0,0
495,2018-04-19,Groupe Nouvelle Gauche,11,0,0
495,2018-04-19,Groupe La France insoumise,4,0,0
495,2018-04-19,Groupe de la Gauche démocrate et républicaine,4,0,0
495,2018-04-19,Non inscrits,3,4,0
494,2018-04-19,Groupe La République en Marche,11,55,1
494,2018-04-19,Groupe Les Républicains,0,15,1
494,2018-04-19,Groupe du Mouvement Démocrate et apparentés,4,4,0
494,2018-04-19,"Groupe UDI, Agir et Indépendants",0,0,0
494,2018-04-19,Groupe Nouvelle Gauche,12,0,0
494,2018-04-19,Groupe La France insoumise,5,0,0
494,2018-04-19,Groupe de la Gauche démocrate et républicaine,4,0,0
494,2018-04-19,Non inscrits,3,4,0
493,2018-04-19,Groupe La République en Marche,0,72,1
493,2018-04-19,Groupe Les Républicains,0,16,0
493,2018-04-19,Groupe du Mouvement Démocrate et apparentés,0,10,1
493,2018-04-19,"Groupe UDI, Agir et Indépendants",0,1,0
493,2018-04-19,Groupe Nouvelle Gauche,0,0,12
493,2018-04-19,Groupe La France insoumise,5,0,0
493,2018-04-19,Groupe de la Gauche démocrate et républicaine,5,0,0
493,2018-04-19,Non inscrits,1,6,0
492,2018-04-19,Groupe La République en Marche,0,81,0
492,2018-04-19,Groupe Les Républicains,0,17,0
492,2018-04-19,Groupe du Mouvement Démocrate et apparentés,1,8,0
492,2018-04-19,"Groupe UDI, Agir et Indépendants",0,1,0
492,2018-04-19,Groupe Nouvelle Gauche,0,0,0
492,2018-04-19,Groupe La France insoumise,5,0,0
492,2018-04-19,Groupe de la Gauche démocrate et républicaine,5,0,0
492,2018-04-19,Non inscrits,1,3,2
491,2018-04-19,Groupe La République en Marche,3,65,1
491,2018-04-19,Groupe Les Républicains,4,1,6
491,2018-04-19,Groupe du Mouvement Démocrate et apparentés,1,4,0
491,2018-04-19,"Groupe UDI, Agir et Indépendants",3,0,0
491,2018-04-19,Groupe Nouvelle Gauche,11,0,0
491,2018-04-19,Groupe La France insoumise,4,0,0
491,2018-04-19,Groupe de la Gauche démocrate et républicaine,4,0,0
491,2018-04-19,Non inscrits,4,0,4
490,2018-04-19,Groupe La République en Marche,0,70,2
490,2018-04-19,Groupe Les Républicains,3,2,5
490,2018-04-19,Groupe du Mouvement Démocrate et apparentés,2,4,1
490,2018-04-19,"Groupe UDI, Agir et Indépendants",2,0,0
490,2018-04-19,Groupe Nouvelle Gauche,12,0,1
490,2018-04-19,Groupe La France insoumise,4,0,0
490,2018-04-19,Groupe de la Gauche démocrate et républicaine,4,0,0
490,2018-04-19,Non inscrits,4,0,3
489,2018-04-19,Groupe La République en Marche,3,62,1
489,2018-04-19,Groupe Les Républicains,0,15,0
489,2018-04-19,Groupe du Mouvement Démocrate et apparentés,1,5,0
489,2018-04-19,"Groupe UDI, Agir et Indépendants",0,3,0
489,2018-04-19,Groupe Nouvelle Gauche,10,0,0
489,2018-04-19,Groupe La France insoumise,3,0,0
489,2018-04-19,Groupe de la Gauche démocrate et républicaine,5,0,0
489,2018-04-19,Non inscrits,3,1,4
488,2018-04-19,Groupe La République en Marche,1,81,1
488,2018-04-19,Groupe Les Républicains,21,0,0
488,2018-04-19,Groupe du Mouvement Démocrate et apparentés,0,10,0
488,2018-04-19,"Groupe UDI, Agir et Indépendants",5,0,0
488,2018-04-19,Groupe Nouvelle Gauche,0,8,0
488,2018-04-19,Groupe La France insoumise,0,4,0
488,2018-04-19,Groupe de la Gauche démocrate et républicaine,0,2,0
488,2018-04-19,Non inscrits,5,2,0
487,2018-04-19,Groupe La République en Marche,4,79,0
487,2018-04-19,Groupe Les Républicains,21,0,0
487,2018-04-19,Groupe du Mouvement Démocrate et apparentés,0,10,0
487,2018-04-19,"Groupe UDI, Agir et Indépendants",5,0,0
487,2018-04-19,Groupe Nouvelle Gauche,0,8,0
487,2018-04-19,Groupe La France insoumise,0,4,0
487,2018-04-19,Groupe de la Gauche démocrate et républicaine,0,2,0
487,2018-04-19,Non inscrits,5,2,0
486,2018-04-19,Groupe La République en Marche,66,0,2
486,2018-04-19,Groupe Les Républicains,0,15,0
486,2018-04-19,Groupe du Mouvement Démocrate et apparentés,4,1,0
486,2018-04-19,"Groupe UDI, Agir et Indépendants",3,0,0
486,2018-04-19,Groupe Nouvelle Gauche,9,1,0
486,2018-04-19,Groupe La France insoumise,4,0,0
486,2018-04-19,Groupe de la Gauche démocrate et républicaine,1,0,0
486,2018-04-19,Non inscrits,4,5,0
485,2018-04-18,Groupe La République en Marche,3,91,1
485,2018-04-18,Groupe Les Républicains,29,0,0
485,2018-04-18,Groupe du Mouvement Démocrate et apparentés,0,13,0
485,2018-04-18,"Groupe UDI, Agir et Indépendants",1,7,0
485,2018-04-18,Groupe Nouvelle Gauche,0,4,0
485,2018-04-18,Groupe La France insoumise,0,4,0
485,2018-04-18,Groupe de la Gauche démocrate et républicaine,0,3,0
485,2018-04-18,Non inscrits,4,5,0
484,2018-04-18,Groupe La République en Marche,3,111,0
484,2018-04-18,Groupe Les Républicains,32,0,1
484,2018-04-18,Groupe du Mouvement Démocrate et apparentés,0,14,0
484,2018-04-18,"Groupe UDI, Agir et Indépendants",0,8,1
484,2018-04-18,Groupe Nouvelle Gauche,0,10,0
484,2018-04-18,Groupe La France insoumise,0,3,0
484,2018-04-18,Groupe de la Gauche démocrate et républicaine,0,2,0
484,2018-04-18,Non inscrits,4,4,0
483,2018-04-18,Groupe La République en Marche,303,0,0
483,2018-04-18,Groupe Les Républicains,0,98,2
483,2018-04-18,Groupe du Mouvement Démocrate et apparentés,45,0,0
483,2018-04-18,"Groupe UDI, Agir et Indépendants",19,0,12
483,2018-04-18,Groupe Nouvelle Gauche,0,31,0
483,2018-04-18,Groupe La France insoumise,0,17,0
483,2018-04-18,Groupe de la Gauche démocrate et républicaine,0,15,0
483,2018-04-18,Non inscrits,1,8,3
482,2018-04-17,Groupe La République en Marche,4,65,2
482,2018-04-17,Groupe Les Républicains,0,13,0
482,2018-04-17,Groupe du Mouvement Démocrate et apparentés,4,5,0
482,2018-04-17,"Groupe UDI, Agir et Indépendants",0,1,0
482,2018-04-17,Groupe Nouvelle Gauche,7,0,0
482,2018-04-17,Groupe La France insoumise,3,0,0
482,2018-04-17,Groupe de la Gauche démocrate et républicaine,2,0,0
482,2018-04-17,Non inscrits,1,2,0
481,2018-04-17,Groupe La République en Marche,14,71,2
481,2018-04-17,Groupe Les Républicains,0,17,0
481,2018-04-17,Groupe du Mouvement Démocrate et apparentés,11,0,0
481,2018-04-17,"Groupe UDI, Agir et Indépendants",1,2,0
481,2018-04-17,Groupe Nouvelle Gauche,10,0,0
481,2018-04-17,Groupe La France insoumise,5,0,0
481,2018-04-17,Groupe de la Gauche démocrate et républicaine,6,0,0
481,2018-04-17,Non inscrits,1,4,0
480,2018-04-17,Groupe La République en Marche,8,104,2
480,2018-04-17,Groupe Les Républicains,0,23,0
480,2018-04-17,Groupe du Mouvement Démocrate et apparentés,6,8,1
480,2018-04-17,"Groupe UDI, Agir et Indépendants",1,3,0
480,2018-04-17,Groupe Nouvelle Gauche,14,0,0
480,2018-04-17,Groupe La France insoumise,3,0,0
480,2018-04-17,Groupe de la Gauche démocrate et républicaine,5,0,0
480,2018-04-17,Non inscrits,2,4,0
479,2018-04-17,Groupe La République en Marche,0,105,2
479,2018-04-17,Groupe Les Républicains,1,26,0
479,2018-04-17,Groupe du Mouvement Démocrate et apparentés,3,9,2
479,2018-04-17,"Groupe UDI, Agir et Indépendants",0,4,0
479,2018-04-17,Groupe Nouvelle Gauche,15,0,0
479,2018-04-17,Groupe La France insoumise,7,0,0
479,2018-04-17,Groupe de la Gauche démocrate et républicaine,4,0,0
479,2018-04-17,Non inscrits,2,6,0
478,2018-04-17,Groupe La République en Marche,0,105,0
478,2018-04-17,Groupe Les Républicains,30,0,0
478,2018-04-17,Groupe du Mouvement Démocrate et apparentés,0,19,0
478,2018-04-17,"Groupe UDI, Agir et Indépendants",2,2,0
478,2018-04-17,Groupe Nouvelle Gauche,0,13,0
478,2018-04-17,Groupe La France insoumise,0,6,0
478,2018-04-17,Groupe de la Gauche démocrate et républicaine,0,5,0
478,2018-04-17,Non inscrits,6,2,0
477,2018-04-17,Groupe La République en Marche,303,0,1
477,2018-04-17,Groupe Les Républicains,74,2,24
477,2018-04-17,Groupe du Mouvement Démocrate et apparentés,44,0,1
477,2018-04-17,"Groupe UDI, Agir et Indépendants",32,0,0
477,2018-04-17,Groupe Nouvelle Gauche,0,31,0
477,2018-04-17,Groupe La France insoumise,0,17,0
477,2018-04-17,Groupe de la Gauche démocrate et républicaine,0,16,0
477,2018-04-17,Non inscrits,1,14,3
476,2018-04-16,Groupe La République en Marche,0,104,0
476,2018-04-16,Groupe Les Républicains,31,0,0
476,2018-04-16,Groupe du Mouvement Démocrate et apparentés,0,10,0
476,2018-04-16,"Groupe UDI, Agir et Indépendants",0,3,0
476,2018-04-16,Groupe Nouvelle Gauche,0,0,8
476,2018-04-16,Groupe La France insoumise,0,0,5
476,2018-04-16,Groupe de la Gauche démocrate et républicaine,0,0,5
476,2018-04-16,Non inscrits,4,0,0
475,2018-04-12,Groupe La République en Marche,0,42,0
475,2018-04-12,Groupe Les Républicains,3,0,0
475,2018-04-12,Groupe du Mouvement Démocrate et apparentés,0,4,0
475,2018-04-12,"Groupe UDI, Agir et Indépendants",2,0,0
475,2018-04-12,Groupe Nouvelle Gauche,1,0,0
475,2018-04-12,Groupe La France insoumise,0,3,0
475,2018-04-12,Groupe de la Gauche démocrate et républicaine,0,1,0
475,2018-04-12,Non inscrits,0,1,0
474,2018-04-12,Groupe La République en Marche,20,0,0
474,2018-04-12,Groupe Les Républicains,3,0,2
474,2018-04-12,Groupe du Mouvement Démocrate et apparentés,0,0,0
474,2018-04-12,"Groupe UDI, Agir et Indépendants",1,0,0
474,2018-04-12,Groupe Nouvelle Gauche,0,0,3
474,2018-04-12,Groupe La France insoumise,0,2,0
474,2018-04-12,Groupe de la Gauche démocrate et républicaine,0,2,0
474,2018-04-12,Non inscrits,0,1,0
473,2018-04-11,Groupe La République en Marche,0,59,0
473,2018-04-11,Groupe Les Républicains,12,0,0
473,2018-04-11,Groupe du Mouvement Démocrate et apparentés,3,10,1
473,2018-04-11,"Groupe UDI, Agir et Indépendants",0,1,2
473,2018-04-11,Groupe Nouvelle Gauche,5,1,0
473,2018-04-11,Groupe La France insoumise,4,0,0
473,2018-04-11,Groupe de la Gauche démocrate et républicaine,4,0,0
473,2018-04-11,Non inscrits,4,0,0
472,2018-04-11,Groupe La République en Marche,4,53,0
472,2018-04-11,Groupe Les Républicains,9,0,0
472,2018-04-11,Groupe du Mouvement Démocrate et apparentés,6,3,0
472,2018-04-11,"Groupe UDI, Agir et Indépendants",0,3,1
472,2018-04-11,Groupe Nouvelle Gauche,6,0,0
472,2018-04-11,Groupe La France insoumise,0,0,3
472,2018-04-11,Groupe de la Gauche démocrate et républicaine,0,0,1
472,2018-04-11,Non inscrits,0,0,1
471,2018-04-11,Groupe La République en Marche,0,51,0
471,2018-04-11,Groupe Les Républicains,10,0,0
471,2018-04-11,Groupe du Mouvement Démocrate et apparentés,0,10,0
471,2018-04-11,"Groupe UDI, Agir et Indépendants",0,4,0
471,2018-04-11,Groupe Nouvelle Gauche,6,0,0
471,2018-04-11,Groupe La France insoumise,3,0,0
471,2018-04-11,Groupe de la Gauche démocrate et républicaine,3,0,0
471,2018-04-11,Non inscrits,1,0,0
470,2018-04-11,Groupe La République en Marche,0,37,0
470,2018-04-11,Groupe Les Républicains,0,10,1
470,2018-04-11,Groupe du Mouvement Démocrate et apparentés,0,6,0
470,2018-04-11,"Groupe UDI, Agir et Indépendants",0,5,0
470,2018-04-11,Groupe Nouvelle Gauche,5,0,0
470,2018-04-11,Groupe La France insoumise,2,0,0
470,2018-04-11,Groupe de la Gauche démocrate et républicaine,4,0,0
470,2018-04-11,Non inscrits,0,0,0
469,2018-04-11,Groupe La République en Marche,0,37,0
469,2018-04-11,Groupe Les Républicains,0,11,0
469,2018-04-11,Groupe du Mouvement Démocrate et apparentés,0,6,0
469,2018-04-11,"Groupe UDI, Agir et Indépendants",0,5,0
469,2018-04-11,Groupe Nouvelle Gauche,5,0,0
469,2018-04-11,Groupe La France insoumise,2,0,0
469,2018-04-11,Groupe de la Gauche démocrate et républicaine,4,0,0
469,2018-04-11,Non inscrits,0,0,0
468,2018-04-11,Groupe La République en Marche,0,38,0
468,2018-04-11,Groupe Les Républicains,0,7,0
468,2018-04-11,Groupe du Mouvement Démocrate et apparentés,0,6,0
468,2018-04-11,"Groupe UDI, Agir et Indépendants",2,0,0
468,2018-04-11,Groupe Nouvelle Gauche,1,0,0
468,2018-04-11,Groupe La France insoumise,2,0,0
468,2018-04-11,Groupe de la Gauche démocrate et républicaine,4,0,0
468,2018-04-11,Non inscrits,0,0,0
467,2018-04-10,Groupe La République en Marche,0,69,1
467,2018-04-10,Groupe Les Républicains,22,0,0
467,2018-04-10,Groupe du Mouvement Démocrate et apparentés,0,13,0
467,2018-04-10,"Groupe UDI, Agir et Indépendants",2,0,0
467,2018-04-10,Groupe Nouvelle Gauche,8,0,0
467,2018-04-10,Groupe La France insoumise,3,0,0
467,2018-04-10,Groupe de la Gauche démocrate et républicaine,4,0,0
467,2018-04-10,Non inscrits,3,1,0
466,2018-04-10,Groupe La République en Marche,0,58,0
466,2018-04-10,Groupe Les Républicains,9,0,2
466,2018-04-10,Groupe du Mouvement Démocrate et apparentés,0,4,0
466,2018-04-10,"Groupe UDI, Agir et Indépendants",2,0,0
466,2018-04-10,Groupe Nouvelle Gauche,9,0,0
466,2018-04-10,Groupe La France insoumise,3,0,0
466,2018-04-10,Groupe de la Gauche démocrate et républicaine,4,0,0
466,2018-04-10,Non inscrits,2,1,0
465,2018-04-10,Groupe La République en Marche,0,58,0
465,2018-04-10,Groupe Les Républicains,12,0,0
465,2018-04-10,Groupe du Mouvement Démocrate et apparentés,0,4,0
465,2018-04-10,"Groupe UDI, Agir et Indépendants",3,0,0
465,2018-04-10,Groupe Nouvelle Gauche,9,0,0
465,2018-04-10,Groupe La France insoumise,3,0,0
465,2018-04-10,Groupe de la Gauche démocrate et républicaine,4,0,0
465,2018-04-10,Non inscrits,2,1,0
464,2018-04-10,Groupe La République en Marche,47,0,0
464,2018-04-10,Groupe Les Républicains,0,13,2
464,2018-04-10,Groupe du Mouvement Démocrate et apparentés,9,0,0
464,2018-04-10,"Groupe UDI, Agir et Indépendants",2,0,0
464,2018-04-10,Groupe Nouvelle Gauche,0,4,0
464,2018-04-10,Groupe La France insoumise,0,5,0
464,2018-04-10,Groupe de la Gauche démocrate et républicaine,0,5,0
464,2018-04-10,Non inscrits,0,1,0
463,2018-04-10,Groupe La République en Marche,43,0,0
463,2018-04-10,Groupe Les Républicains,0,9,4
463,2018-04-10,Groupe du Mouvement Démocrate et apparentés,11,0,0
463,2018-04-10,"Groupe UDI, Agir et Indépendants",2,0,0
463,2018-04-10,Groupe Nouvelle Gauche,0,3,0
463,2018-04-10,Groupe La France insoumise,0,2,0
463,2018-04-10,Groupe de la Gauche démocrate et républicaine,0,7,0
463,2018-04-10,Non inscrits,0,3,0
462,2018-04-10,Groupe La République en Marche,1,39,0
462,2018-04-10,Groupe Les Républicains,14,0,0
462,2018-04-10,Groupe du Mouvement Démocrate et apparentés,0,11,0
462,2018-04-10,"Groupe UDI, Agir et Indépendants",1,0,0
462,2018-04-10,Groupe Nouvelle Gauche,3,0,0
462,2018-04-10,Groupe La France insoumise,0,0,1
462,2018-04-10,Groupe de la Gauche démocrate et républicaine,1,5,1
462,2018-04-10,Non inscrits,1,2,0
461,2018-04-10,Groupe La République en Marche,41,0,0
461,2018-04-10,Groupe Les Républicains,1,5,7
461,2018-04-10,Groupe du Mouvement Démocrate et apparentés,11,0,0
461,2018-04-10,"Groupe UDI, Agir et Indépendants",1,1,0
461,2018-04-10,Groupe Nouvelle Gauche,3,0,0
461,2018-04-10,Groupe La France insoumise,0,0,2
461,2018-04-10,Groupe de la Gauche démocrate et républicaine,4,2,1
461,2018-04-10,Non inscrits,0,2,1
460,2018-04-10,Groupe La République en Marche,0,40,0
460,2018-04-10,Groupe Les Républicains,0,6,6
460,2018-04-10,Groupe du Mouvement Démocrate et apparentés,0,9,0
460,2018-04-10,"Groupe UDI, Agir et Indépendants",0,2,0
460,2018-04-10,Groupe Nouvelle Gauche,2,0,0
460,2018-04-10,Groupe La France insoumise,2,0,0
460,2018-04-10,Groupe de la Gauche démocrate et républicaine,7,0,0
460,2018-04-10,Non inscrits,1,0,2
459,2018-04-10,Groupe La République en Marche,0,39,0
459,2018-04-10,Groupe Les Républicains,0,5,5
459,2018-04-10,Groupe du Mouvement Démocrate et apparentés,0,8,0
459,2018-04-10,"Groupe UDI, Agir et Indépendants",0,2,0
459,2018-04-10,Groupe Nouvelle Gauche,0,1,1
459,2018-04-10,Groupe La France insoumise,2,0,0
459,2018-04-10,Groupe de la Gauche démocrate et républicaine,7,0,0
459,2018-04-10,Non inscrits,1,0,2
458,2018-04-09,Groupe La République en Marche,60,0,0
458,2018-04-09,Groupe Les Républicains,4,0,10
458,2018-04-09,Groupe du Mouvement Démocrate et apparentés,6,0,0
458,2018-04-09,"Groupe UDI, Agir et Indépendants",4,0,0
458,2018-04-09,Groupe Nouvelle Gauche,0,2,0
458,2018-04-09,Groupe La France insoumise,0,6,0
458,2018-04-09,Groupe de la Gauche démocrate et républicaine,0,8,0
458,2018-04-09,Non inscrits,0,4,1
457,2018-04-09,Groupe La République en Marche,0,60,0
457,2018-04-09,Groupe Les Républicains,0,12,2
457,2018-04-09,Groupe du Mouvement Démocrate et apparentés,0,6,0
457,2018-04-09,"Groupe UDI, Agir et Indépendants",0,4,0
457,2018-04-09,Groupe Nouvelle Gauche,2,0,0
457,2018-04-09,Groupe La France insoumise,6,0,0
457,2018-04-09,Groupe de la Gauche démocrate et républicaine,8,0,0
457,2018-04-09,Non inscrits,0,0,4
456,2018-04-09,Groupe La République en Marche,0,60,0
456,2018-04-09,Groupe Les Républicains,0,13,1
456,2018-04-09,Groupe du Mouvement Démocrate et apparentés,0,6,0
456,2018-04-09,"Groupe UDI, Agir et Indépendants",0,4,0
456,2018-04-09,Groupe Nouvelle Gauche,2,0,0
456,2018-04-09,Groupe La France insoumise,6,0,0
456,2018-04-09,Groupe de la Gauche démocrate et républicaine,8,0,0
456,2018-04-09,Non inscrits,0,1,3
455,2018-04-09,Groupe La République en Marche,0,59,0
455,2018-04-09,Groupe Les Républicains,0,12,2
455,2018-04-09,Groupe du Mouvement Démocrate et apparentés,0,6,0
455,2018-04-09,"Groupe UDI, Agir et Indépendants",0,4,0
455,2018-04-09,Groupe Nouvelle Gauche,2,0,0
455,2018-04-09,Groupe La France insoumise,6,0,0
455,2018-04-09,Groupe de la Gauche démocrate et républicaine,8,0,0
455,2018-04-09,Non inscrits,0,0,4
454,2018-04-09,Groupe La République en Marche,0,58,1
454,2018-04-09,Groupe Les Républicains,14,0,0
454,2018-04-09,Groupe du Mouvement Démocrate et apparentés,0,6,0
454,2018-04-09,"Groupe UDI, Agir et Indépendants",1,3,0
454,2018-04-09,Groupe Nouvelle Gauche,1,0,0
454,2018-04-09,Groupe La France insoumise,0,6,0
454,2018-04-09,Groupe de la Gauche démocrate et républicaine,7,0,0
454,2018-04-09,Non inscrits,1,0,3
453,2018-04-09,Groupe La République en Marche,0,59,0
453,2018-04-09,Groupe Les Républicains,0,14,0
453,2018-04-09,Groupe du Mouvement Démocrate et apparentés,0,6,0
453,2018-04-09,"Groupe UDI, Agir et Indépendants",0,4,0
453,2018-04-09,Groupe Nouvelle Gauche,0,1,0
453,2018-04-09,Groupe La France insoumise,6,0,0
453,2018-04-09,Groupe de la Gauche démocrate et républicaine,8,0,0
453,2018-04-09,Non inscrits,1,0,3
452,2018-04-09,Groupe La République en Marche,0,59,0
452,2018-04-09,Groupe Les Républicains,0,12,2
452,2018-04-09,Groupe du Mouvement Démocrate et apparentés,0,6,0
452,2018-04-09,"Groupe UDI, Agir et Indépendants",0,4,0
452,2018-04-09,Groupe Nouvelle Gauche,0,0,0
452,2018-04-09,Groupe La France insoumise,6,0,0
452,2018-04-09,Groupe de la Gauche démocrate et républicaine,8,0,0
452,2018-04-09,Non inscrits,0,0,4
451,2018-04-09,Groupe La République en Marche,0,58,0
451,2018-04-09,Groupe Les Républicains,0,11,3
451,2018-04-09,Groupe du Mouvement Démocrate et apparentés,0,6,0
451,2018-04-09,"Groupe UDI, Agir et Indépendants",0,3,0
451,2018-04-09,Groupe Nouvelle Gauche,1,0,0
451,2018-04-09,Groupe La France insoumise,6,0,0
451,2018-04-09,Groupe de la Gauche démocrate et républicaine,8,0,0
451,2018-04-09,Non inscrits,0,1,3
450,2018-04-09,Groupe La République en Marche,0,59,0
450,2018-04-09,Groupe Les Républicains,0,10,4
450,2018-04-09,Groupe du Mouvement Démocrate et apparentés,0,6,0
450,2018-04-09,"Groupe UDI, Agir et Indépendants",0,3,0
450,2018-04-09,Groupe Nouvelle Gauche,1,0,0
450,2018-04-09,Groupe La France insoumise,5,1,0
450,2018-04-09,Groupe de la Gauche démocrate et républicaine,8,0,0
450,2018-04-09,Non inscrits,0,0,4
449,2018-04-09,Groupe La République en Marche,0,46,4
449,2018-04-09,Groupe Les Républicains,15,0,0
449,2018-04-09,Groupe du Mouvement Démocrate et apparentés,0,6,1
449,2018-04-09,"Groupe UDI, Agir et Indépendants",1,0,0
449,2018-04-09,Groupe Nouvelle Gauche,1,0,0
449,2018-04-09,Groupe La France insoumise,6,0,0
449,2018-04-09,Groupe de la Gauche démocrate et républicaine,7,0,0
449,2018-04-09,Non inscrits,4,0,0
448,2018-04-09,Groupe La République en Marche,0,46,0
448,2018-04-09,Groupe Les Républicains,9,0,0
448,2018-04-09,Groupe du Mouvement Démocrate et apparentés,0,6,0
448,2018-04-09,"Groupe UDI, Agir et Indépendants",0,3,0
448,2018-04-09,Groupe Nouvelle Gauche,3,0,0
448,2018-04-09,Groupe La France insoumise,6,0,0
448,2018-04-09,Groupe de la Gauche démocrate et républicaine,4,0,0
448,2018-04-09,Non inscrits,4,0,0
447,2018-04-09,Groupe La République en Marche,0,42,0
447,2018-04-09,Groupe Les Républicains,0,0,6
447,2018-04-09,Groupe du Mouvement Démocrate et apparentés,0,5,0
447,2018-04-09,"Groupe UDI, Agir et Indépendants",0,2,0
447,2018-04-09,Groupe Nouvelle Gauche,2,0,0
